shop_id,per_pay,score,comment_cnt,shop_level,三亚,三明,上海,上饶,东莞,东营,中山,丽水,乐山,佛山,保定,信阳,六安,北京,十堰,南京,南宁,南平,南昌,南通,厦门,台州,合肥,咸宁,咸阳,哈尔滨,嘉兴,大连,天津,天门,太原,威海,孝感,宁德,宁波,安康,宜昌,宝鸡,宿迁,常州,广州,廊坊,张家口,徐州,德阳,思茅,惠州,成都,扬州,抚顺,无锡,日照,昆明,杭州,柳州,株洲,梧州,武汉,汉中,汕尾,江门,沈阳,泉州,泰州,洛阳,济南,济宁,淮北,淮安,深圳,清远,温州,湖州,湛江,漳州,潍坊,濮阳,烟台,玉林,珠海,盐城,石家庄,石河子,福州,绍兴,绵阳,聊城,肇庆,自贡,舟山,芜湖,苏州,荆州,荆门,莆田,营口,葫芦岛,蚌埠,衢州,襄阳,西安,贵阳,辽阳,达州,通辽,邢台,邯郸,郑州,重庆,金华,铜陵,锦州,镇江,长沙,长治,阜阳,阳江,青岛,黄冈,黄山,黄石,龙岩,cate1_休闲娱乐,cate1_医疗健康,cate1_美发/美容/美甲,cate1_美食,cate1_购物,cate1_超市便利店,cate2_个人护理,cate2_中餐,cate2_休闲茶饮,cate2_休闲食品,cate2_便利店,cate2_其他美食,cate2_小吃,cate2_快餐,cate2_本地购物,cate2_汤/粥/煲/砂锅/炖菜,cate2_火锅,cate2_烘焙糕点,cate2_烧烤,cate2_网吧网咖,cate2_美容美发,cate2_药店,cate2_超市,cate3_上海本帮菜,cate3_东北菜,cate3_中式快餐,cate3_中式烧烤,cate3_其他餐饮美食,cate3_其它休闲食品,cate3_其它地方菜,cate3_其它小吃,cate3_其它快餐,cate3_其它火锅,cate3_其它烘焙糕点,cate3_其它烧烤,cate3_冰激凌,cate3_台湾菜,cate3_咖啡,cate3_咖啡厅,cate3_奶茶,cate3_川味/重庆火锅,cate3_川菜,cate3_日韩料理,cate3_江浙菜,cate3_海鲜,cate3_湖北菜,cate3_湘菜,cate3_熟食,cate3_生鲜水果,cate3_砂锅/煲类/炖菜,cate3_米粉/米线,cate3_粤菜,cate3_粥,cate3_美食特产,cate3_自助餐,cate3_蛋糕,cate3_西北菜,cate3_西式快餐,cate3_西餐,cate3_闽菜,cate3_零食,cate3_面包,cate3_面点,cate3_饮品/甜点,cate3_香锅/烤鱼,cate3_麻辣烫/串串香,operate_weekday_max,operate_holiday_max,operate_weekday_mean,operate_holiday_mean,operate_weekday_min,operate_holiday_min,operate_weekday_sum,operate_holiday_sum,operate_mean_holiday_div_weekday,operate_total_holiday_div_weekday,pay_weekday_max,pay_holiday_max,pay_weekday_mean,pay_holiday_mean,pay_weekday_min,pay_holiday_min,pay_weekday_sum,pay_holiday_sum,pay_mean_holiday_div_weekday_x,pay_total_holiday_div_weekday_x,browser_weekday_max,browser_holiday_max,browser_weekday_mean,browser_holiday_mean,browser_weekday_min,browser_holiday_min,browser_weekday_sum,browser_holiday_sum,pay_mean_holiday_div_weekday_y,pay_total_holiday_div_weekday_y,holiday_pay_total_div_browser,weekday_pay_total_div_browser,holiday_pay_mean_div_browser,weekday_pay_mean_div_browser
266,13,3.0,5.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17.0,15.0,15.176470588235293,14.0,13.0,13.0,258.0,56.0,0.9224806201550388,0.21705426356589147,64.0,63.0,46.588235294117645,58.25,31.0,54.0,9.327773203781087,4.031128874149275,1.2503156565656566,0.43216411742464156,10.0,18.0,5.470588235294118,12.25,1.0,4.0,93.0,49.0,2.239247311827957,0.5268817204301075,0.08226793620712805,0.10029863659979663,4.755102040816326,8.516129032258064
267,6,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,13.705882352941176,13.75,13.0,13.0,233.0,55.0,1.0032188841201717,0.23605150214592274,112.0,106.0,98.58823529411765,100.25,81.0,90.0,8.68230113168027,7.04154339142587,1.0168556085918854,0.8110227098358122,23.0,12.0,10.176470588235293,10.25,3.0,8.0,173.0,41.0,1.0072254335260116,0.23699421965317918,0.17174496076648463,0.05018671174381659,9.78048780487805,9.6878612716763
268,3,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,23.0,22.823529411764707,22.75,22.0,22.0,388.0,91.0,0.9967783505154639,0.2345360824742268,143.0,98.0,100.23529411764706,79.0,50.0,57.0,21.052106224095205,17.224014243685083,0.7881455399061033,0.8181610932578007,4.0,5.0,1.8666666666666667,3.6666666666666665,1.0,3.0,28.0,11.0,1.9642857142857142,0.39285714285714285,1.565819476698644,0.7518609365748288,21.545454545454547,53.69747899159664
269,9,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,11.0,9.941176470588236,9.75,9.0,9.0,169.0,39.0,0.9807692307692307,0.23076923076923078,126.0,85.0,102.94117647058823,79.0,72.0,70.0,14.737157918995498,6.976149845485449,0.7674285714285715,0.4733714522047377,14.0,19.0,8.588235294117647,11.75,1.0,6.0,146.0,47.0,1.3681506849315068,0.3219178082191781,0.14842872011671168,0.10093943780133903,6.723404255319149,11.986301369863014
270,5,3.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,23.0,23.0,23.0,23.0,23.0,391.0,92.0,1.0,0.23529411764705882,190.0,140.0,112.3529411764706,122.0,75.0,98.0,31.974484312633155,17.663521732655695,1.0858638743455498,0.5524255390626212,23.0,8.0,10.647058823529411,5.5,3.0,2.0,181.0,22.0,0.5165745856353592,0.12154696132596685,0.8028873514843498,0.17665460946206163,22.181818181818183,10.552486187845306
271,5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,10.0,9.117647058823529,9.0,8.0,8.0,155.0,36.0,0.9870967741935485,0.23225806451612904,95.0,69.0,69.29411764705883,59.25,48.0,49.0,14.047974524296878,10.21028892833107,0.8550509337860781,0.726815734942551,14.0,5.0,4.235294117647059,3.25,1.0,2.0,72.0,13.0,0.767361111111111,0.18055555555555555,0.7854068406408514,0.19511075728190108,18.23076923076923,16.36111111111111
272,1,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23.0,23.0,19.11764705882353,19.5,17.0,16.0,325.0,78.0,1.02,0.24,575.0,462.0,505.6470588235294,445.5,427.0,422.0,44.23225799186406,16.822603841260715,0.8810493252675663,0.3803243290079157,26.0,30.0,16.941176470588236,18.0,7.0,7.0,288.0,72.0,1.0625,0.25,0.2336472755730655,0.15358422913841688,24.75,29.84722222222222
273,13,3.0,9.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17.0,16.0,16.0,15.5,15.0,15.0,272.0,62.0,0.96875,0.22794117647058823,153.0,162.0,114.88235294117646,143.0,86.0,127.0,17.31286498872001,14.674240468703426,1.2447516641065028,0.8475916885081847,17.0,15.0,11.294117647058824,10.75,3.0,5.0,192.0,43.0,0.9518229166666666,0.22395833333333334,0.3412614062489169,0.09017117181625005,13.30232558139535,10.171874999999998
274,7,2.0,4.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,15.0,12.941176470588236,12.5,11.0,11.0,220.0,50.0,0.9659090909090909,0.22727272727272727,76.0,53.0,61.1764705882353,44.25,18.0,36.0,14.121062699552958,8.05708797684788,0.7233173076923076,0.5705723533897311,45.0,38.0,24.0,25.25,10.0,11.0,408.0,101.0,1.0520833333333333,0.24754901960784315,0.07977314828562257,0.034610447793021956,1.7524752475247525,2.5490196078431375
275,4,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,16.0,15.117647058823529,15.0,14.0,14.0,257.0,60.0,0.9922178988326849,0.23346303501945526,711.0,693.0,545.1176470588235,608.25,342.0,558.0,78.32375306455664,59.415906961015075,1.1158141793460667,0.7585937169282837,30.0,14.0,12.294117647058824,10.25,4.0,7.0,209.0,41.0,0.8337320574162679,0.19617224880382775,1.4491684624637824,0.37475479935194567,59.34146341463415,44.33971291866028
276,19,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,13.0,13.058823529411764,13.0,13.0,13.0,222.0,52.0,0.9954954954954955,0.23423423423423423,156.0,208.0,125.70588235294117,168.5,93.0,111.0,16.847717597208653,42.0039680665212,1.340430510060833,2.493154804154627,10.0,12.0,6.411764705882353,9.25,1.0,5.0,109.0,37.0,1.4426605504587156,0.3394495412844037,1.1352423801762488,0.15456621648815277,18.216216216216218,19.605504587155963
277,20,3.0,2.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.0,10.0,9.588235294117647,10.0,8.0,10.0,163.0,40.0,1.0429447852760736,0.24539877300613497,70.0,89.0,35.470588235294116,85.5,24.0,83.0,11.06298810820806,2.6457513110645907,2.41044776119403,0.23915340820999392,56.0,31.0,28.41176470588235,23.25,7.0,14.0,483.0,93.0,0.8183229813664596,0.19254658385093168,0.028448938828651512,0.022904737284074658,3.6774193548387095,1.2484472049689441
278,8,3.0,14.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.0,16.0,15.588235294117647,15.75,15.0,15.0,265.0,63.0,1.010377358490566,0.23773584905660378,297.0,418.0,251.64705882352942,396.0,201.0,378.0,30.46707480311859,18.7794213613377,1.573632538569425,0.6163841288568817,93.0,62.0,55.0,51.75,36.0,43.0,935.0,207.0,0.9409090909090909,0.22139037433155082,0.0907218423253029,0.032585106741303306,7.6521739130434785,4.575401069518716
279,13,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.0,11.0,10.117647058823529,11.0,9.0,11.0,172.0,44.0,1.0872093023255816,0.2558139534883721,611.0,696.0,466.0,659.5,398.0,592.0,63.7289180827668,48.61755512843757,1.4152360515021458,0.7628805978676177,54.0,47.0,35.23529411764706,33.25,20.0,20.0,599.0,133.0,0.9436560934891486,0.22203672787979967,0.3655455272814855,0.10639218377757396,19.834586466165412,13.225375626043405
280,15,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21.0,12.0,12.352941176470589,11.5,11.0,11.0,210.0,46.0,0.9309523809523809,0.21904761904761905,79.0,108.0,61.76470588235294,95.5,51.0,71.0,8.07410530465068,16.62327685305558,1.5461904761904761,2.0588382521442448,16.0,6.0,6.375,4.0,1.0,3.0,102.0,16.0,0.6274509803921569,0.1568627450980392,1.0389548033159737,0.07915789514363411,23.875,9.688581314878894
281,13,3.0,10.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23.0,23.0,22.41176470588235,22.75,17.0,22.0,381.0,91.0,1.0150918635170605,0.2388451443569554,234.0,229.0,163.35294117647058,206.25,139.0,175.0,21.74839412597683,26.29797203841645,1.2626035289881168,1.2091914412662537,30.0,35.0,21.352941176470587,27.0,12.0,20.0,363.0,108.0,1.2644628099173554,0.2975206611570248,0.24349974109644862,0.059912931476520194,7.638888888888889,7.650137741046832
282,3,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,23.0,23.0,23.0,23.0,23.0,391.0,92.0,1.0,0.23529411764705882,314.0,145.0,268.70588235294116,135.25,221.0,123.0,22.46876917490797,9.178779875342912,0.5033384413309983,0.40851280298848447,5.0,5.0,2.5,3.0,1.0,1.0,35.0,6.0,1.2,0.17142857142857143,1.5297966458904853,0.6419648335687991,45.083333333333336,107.48235294117646
283,20,4.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,10.0,9.588235294117647,10.0,8.0,10.0,163.0,40.0,1.0429447852760736,0.24539877300613497,95.0,116.0,63.35294117647059,98.5,41.0,85.0,13.720154775323179,15.022205785658333,1.5547818012999073,1.094900606564366,465.0,169.0,167.35294117647058,143.5,82.0,118.0,2845.0,574.0,0.857469244288225,0.20175746924428822,0.026171090218916955,0.004822550008900942,0.686411149825784,0.3785588752196837
284,9,3.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.0,11.0,9.941176470588236,10.5,9.0,10.0,169.0,42.0,1.0562130177514792,0.2485207100591716,79.0,74.0,35.88235294117647,52.25,13.0,36.0,14.743143969915208,17.289206652321173,1.4561475409836064,1.1726946903320927,5.0,1.0,2.0,1.0,1.0,1.0,16.0,3.0,0.5,0.1875,5.763068884107057,0.9214464981197005,52.25,17.941176470588236
285,14,2.0,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,15.0,14.705882352941176,14.0,14.0,13.0,250.0,56.0,0.9520000000000001,0.224,590.0,279.0,279.29411764705884,247.75,205.0,209.0,86.76603937160722,29.725129660496574,0.8870577085088458,0.3425894494640681,33.0,14.0,20.235294117647058,10.75,12.0,5.0,344.0,43.0,0.53125,0.125,0.6912820851278273,0.25222685863839306,23.046511627906977,13.80232558139535
286,1,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,11.0,11.411764705882353,10.75,10.0,10.0,194.0,43.0,0.9420103092783505,0.22164948453608246,580.0,295.0,414.11764705882354,231.0,293.0,179.0,77.04777929387483,47.97221418001605,0.5578125,0.6226294205968084,9.0,13.0,5.529411764705882,4.75,1.0,1.0,94.0,19.0,0.8590425531914894,0.20212765957446807,2.5248533778955817,0.8196572265305833,48.63157894736842,74.8936170212766
